Datetime,MW,Region,DATE,TEMP,WDSP,hour,day_of_week,month,demand_norm
2021-08-26 08:00:00,14807.03226230474,PJM_Load,2021-08-26 08:00:00,-4.987324395843414,7.172681750452775,8,3,8,0.49361909500106704
2021-08-26 09:00:00,13514.35927414592,PJM_Load,2021-08-26 09:00:00,-3.032762845357816,11.326952075520284,9,3,8,0.395910199328277
2021-08-26 10:00:00,13657.78369240164,PJM_Load,2021-08-26 10:00:00,-2.3632056837816657,5.808685503899045,10,3,8,0.4067511789485281
2021-08-26 11:00:00,13040.019904900226,PJM_Load,2021-08-26 11:00:00,0.6847183775062198,14.681583910104544,11,3,8,0.36005644794051295
2021-08-26 12:00:00,11548.340007705074,PJM_Load,2021-08-26 12:00:00,-5.248808406931685,5.538769104367325,12,3,8,0.24730527514789935
2021-08-26 13:00:00,12385.46242583644,PJM_Load,2021-08-26 13:00:00,-0.5499651140533097,8.679289870361373,13,3,8,0.31058060291277567
2021-08-26 14:00:00,11710.591222082896,PJM_Load,2021-08-26 14:00:00,-3.979786125973455,8.657165244987013,14,3,8,0.2595693103088772
2021-08-26 15:00:00,10887.024616151431,PJM_Load,2021-08-26 15:00:00,0.964963897130537,13.73728677360584,15,3,8,0.19731862176222015
2021-08-26 16:00:00,10158.111160982831,PJM_Load,2021-08-26 16:00:00,-7.627800231636417,5.26712989891157,16,3,8,0.14222245328189664
2021-08-26 17:00:00,9972.77071754101,PJM_Load,2021-08-26 17:00:00,-0.1497285945392863,13.900882428299296,17,3,8,0.12821317930611786
2021-08-26 18:00:00,10720.729936530548,PJM_Load,2021-08-26 18:00:00,-3.2246034263235304,12.493470473037576,18,3,8,0.18474895437467775
2021-08-26 19:00:00,10228.935580451516,PJM_Load,2021-08-26 19:00:00,-2.754571750032772,13.758267133961525,19,3,8,0.14757583799430418
2021-08-26 20:00:00,10792.20460860713,PJM_Load,2021-08-26 20:00:00,-3.281697616407035,13.728119065724428,20,3,8,0.1901514895410732
2021-08-26 21:00:00,10737.76420692371,PJM_Load,2021-08-26 21:00:00,-3.840113555354832,14.297885787736602,21,3,8,0.18603651879658012
2021-08-26 22:00:00,12034.325714611852,PJM_Load,2021-08-26 22:00:00,-4.315904696146725,9.516789556731029,22,3,8,0.28403933485951716
2021-08-26 23:00:00,11417.91533686937,PJM_Load,2021-08-26 23:00:00,-4.908524951241851,12.607895871103828,23,3,8,0.23744690363973098
2021-08-27 00:00:00,12832.814095627218,PJM_Load,2021-08-27 00:00:00,-0.181506700455035,14.033935436026011,0,4,8,0.34439444294272237
2021-08-27 01:00:00,13023.331934189486,PJM_Load,2021-08-27 01:00:00,0.4630191482411057,8.230641406121364,1,4,8,0.35879505917158017
2021-08-27 02:00:00,13268.495057593467,PJM_Load,2021-08-27 02:00:00,-0.7146971617387234,13.909379871988046,2,4,8,0.37732613258838765
2021-08-27 03:00:00,13650.19634481216,PJM_Load,2021-08-27 03:00:00,0.7650618257808874,9.86689584991175,3,4,8,0.4061776763219207
2021-08-27 04:00:00,13744.181728961365,PJM_Load,2021-08-27 04:00:00,0.8612501001526844,8.86236283316818,4,4,8,0.413281722108227
2021-08-27 05:00:00,14209.226497352684,PJM_Load,2021-08-27 05:00:00,-8.696632195346606,9.275749759742167,5,4,8,0.4484329252153978
2021-08-27 06:00:00,14000.409398913418,PJM_Load,2021-08-27 06:00:00,-3.322528230106696,11.350751828990326,6,4,8,0.432649128173922
2021-08-27 07:00:00,14435.619608837917,PJM_Load,2021-08-27 07:00:00,-6.193020119864464,5.316490120263447,7,4,8,0.4655452352224754
2021-08-27 08:00:00,13889.098158866756,PJM_Load,2021-08-27 08:00:00,-4.682672793445211,8.56035753022404,8,4,8,0.42423547797734806
2021-08-27 09:00:00,13887.026110875186,PJM_Load,2021-08-27 09:00:00,-2.85021520188833,6.364008890395756,9,4,8,0.4240788586908837
2021-08-27 10:00:00,13969.6340823177,PJM_Load,2021-08-27 10:00:00,-8.618347060229116,14.483918102723166,10,4,8,0.43032292330533317
2021-08-27 11:00:00,13296.582907191896,PJM_Load,2021-08-27 11:00:00,-3.247425208874853,5.952850911598007,11,4,8,0.3794492006738397
2021-08-27 12:00:00,11822.91166780064,PJM_Load,2021-08-27 12:00:00,-2.1402976797466406,6.169806467639481,12,4,8,0.26805924303980544
2021-08-27 13:00:00,12575.619074827096,PJM_Load,2021-08-27 13:00:00,-6.24097522830302,8.673472201154901,13,4,8,0.32495391801095774
2021-08-27 14:00:00,10900.430890041978,PJM_Load,2021-08-27 14:00:00,-4.953035465668196,14.281191625174731,14,4,8,0.19833195787191793
2021-08-27 15:00:00,10915.292840373677,PJM_Load,2021-08-27 15:00:00,-0.8459362393723944,11.239428335255583,15,4,8,0.19945532377169006
2021-08-27 16:00:00,11180.93545783638,PJM_Load,2021-08-27 16:00:00,-3.3071866023057344,13.828536393998329,16,4,8,0.21953437472554294
2021-08-27 17:00:00,11352.799698393725,PJM_Load,2021-08-27 17:00:00,-3.872304431824082,8.480732631526333,17,4,8,0.2325250268891802
2021-08-27 18:00:00,11670.417797482003,PJM_Load,2021-08-27 18:00:00,-3.4040566727099,9.965871628143791,18,4,8,0.25653273339491367
2021-08-27 19:00:00,10704.636941329776,PJM_Load,2021-08-27 19:00:00,0.1857195931247655,9.24343219684376,19,4,8,0.18353253784587364
2021-08-27 20:00:00,11105.735066866311,PJM_Load,2021-08-27 20:00:00,-5.470329856660627,8.152988776962136,20,4,8,0.21385022473312054
2021-08-27 21:00:00,11712.903885817996,PJM_Load,2021-08-27 21:00:00,0.2144000835700854,12.647472628153071,21,4,8,0.25974411694728383
2021-08-27 22:00:00,10884.189902031336,PJM_Load,2021-08-27 22:00:00,-1.689498279670439,10.400794924094228,22,4,8,0.19710435505381074
2021-08-27 23:00:00,11997.38540244993,PJM_Load,2021-08-27 23:00:00,1.4080764001269248,9.7104889281584,23,4,8,0.2812471382713526
2021-08-28 00:00:00,11907.290588586888,PJM_Load,2021-08-28 00:00:00,-3.9967383685454143,5.317726755249238,0,5,8,0.2744371678851517
2021-08-28 01:00:00,13688.4634415683,PJM_Load,2021-08-28 01:00:00,-7.29133471983523,10.393538953698258,1,5,8,0.40907016018976394
2021-08-28 02:00:00,13495.680386031583,PJM_Load,2021-08-28 02:00:00,1.1851587904363172,8.006724007189021,2,5,8,0.3944983236669415
2021-08-28 03:00:00,13585.47231405774,PJM_Load,2021-08-28 03:00:00,-0.6177943326782938,9.984270934625076,3,5,8,0.4012853999098378
2021-08-28 04:00:00,13669.122985464168,PJM_Load,2021-08-28 04:00:00,-0.0521043456048087,6.135457840372265,4,5,8,0.40760827878197303
2021-08-28 05:00:00,13210.12581215725,PJM_Load,2021-08-28 05:00:00,0.4193913873323138,5.802631449448892,5,5,8,0.372914193478443
2021-08-28 06:00:00,15219.123889642166,PJM_Load,2021-08-28 06:00:00,-4.082142963407064,13.370930264829504,6,5,8,0.5247677444986427
2021-08-28 07:00:00,15025.218754675272,PJM_Load,2021-08-28 07:00:00,-1.1563487177856333,6.19581565950094,7,5,8,0.5101110936855984
2021-08-28 08:00:00,14357.219672847545,PJM_Load,2021-08-28 08:00:00,1.821870520689336,8.820576459134504,8,5,8,0.45961924215492655
2021-08-28 09:00:00,13792.74205361207,PJM_Load,2021-08-28 09:00:00,-6.076419721217702,6.117702677907813,9,5,8,0.4169522371871337
2021-08-28 10:00:00,13453.792524073004,PJM_Load,2021-08-28 10:00:00,-0.6943629532186972,9.468085530113637,10,5,8,0.3913321580770681
2021-08-28 11:00:00,13220.411192809112,PJM_Load,2021-08-28 11:00:00,-1.8058237637868964,13.541083421075935,11,5,8,0.3736916315422638
2021-08-28 12:00:00,12632.7023094731,PJM_Load,2021-08-28 12:00:00,-8.80430974186952,14.731704705191929,12,5,8,0.32926865179884013
2021-08-28 13:00:00,12488.28172223622,PJM_Load,2021-08-28 13:00:00,-3.249887542841885,12.83951338469394,13,5,8,0.3183523750447089
2021-08-28 14:00:00,11390.749115562994,PJM_Load,2021-08-28 14:00:00,-2.386723603826548,7.16843997963659,14,5,8,0.23539349840285873
2021-08-28 15:00:00,11061.248036713214,PJM_Load,2021-08-28 15:00:00,-8.563959075822147,13.169683933901725,15,5,8,0.21048759657593097
2021-08-28 16:00:00,10537.309898414314,PJM_Load,2021-08-28 16:00:00,-1.009946347690926,9.551174604807107,16,5,8,0.17088483751545214
2021-08-28 17:00:00,11291.14021554002,PJM_Load,2021-08-28 17:00:00,0.8446253040952536,7.376396775021073,17,5,8,0.22786438956436694
2021-08-28 18:00:00,11203.28553523742,PJM_Load,2021-08-28 18:00:00,-1.8161649407761704,7.840208747896743,18,5,8,0.22122374349944096
2021-08-28 19:00:00,10875.133628812777,PJM_Load,2021-08-28 19:00:00,-3.124915085392474,5.3619414960416245,19,5,8,0.19641982117462997
2021-08-28 20:00:00,10444.608399634011,PJM_Load,2021-08-28 20:00:00,0.0620389774557685,7.676960058707127,20,5,8,0.1638778363976079
2021-08-28 21:00:00,10569.33431845746,PJM_Load,2021-08-28 21:00:00,-7.549541474112372,5.278480187341633,21,5,8,0.1733054580015615
2021-08-28 22:00:00,10975.924978295214,PJM_Load,2021-08-28 22:00:00,-1.7621117274819982,9.367306453469634,22,5,8,0.2040383074751182
2021-08-28 23:00:00,12147.286655427406,PJM_Load,2021-08-28 23:00:00,-1.4444986690573594,5.8503141730077335,23,5,8,0.2925776805063677
2021-08-29 00:00:00,12793.25475293524,PJM_Load,2021-08-29 00:00:00,-4.685291051459336,12.1059986142626,0,6,8,0.34140428245868526
2021-08-29 01:00:00,12691.426909229922,PJM_Load,2021-08-29 01:00:00,-1.6592082489884383,14.251751267867176,1,6,8,0.33370745097204657
2021-08-29 02:00:00,13100.208739580245,PJM_Load,2021-08-29 02:00:00,-3.809883776150823,7.265700437619015,2,6,8,0.36460592381127677
2021-08-29 03:00:00,13813.880689982469,PJM_Load,2021-08-29 03:00:00,1.1934799069533142,12.841981959573076,3,6,8,0.4185500371216109
2021-08-29 04:00:00,14603.7366061188,PJM_Load,2021-08-29 04:00:00,-1.0817772639318757,6.952145528811851,4,6,8,0.47825264560283554
2021-08-29 05:00:00,14814.390504993504,PJM_Load,2021-08-29 05:00:00,-5.06014313989708,8.540893249359533,5,6,8,0.49417528034244684
2021-08-29 06:00:00,13712.964293337487,PJM_Load,2021-08-29 06:00:00,-7.759533155616765,12.87876008600504,6,6,8,0.4109220989177633
2021-08-29 07:00:00,14839.611129172994,PJM_Load,2021-08-29 07:00:00,-2.4194093573025084,6.524045630493327,7,6,8,0.4960816242974375
2021-08-29 08:00:00,14018.52111483241,PJM_Load,2021-08-29 08:00:00,-0.6365194272199988,12.266562166563748,8,6,8,0.43401813315615234
2021-08-29 09:00:00,14643.390071045653,PJM_Load,2021-08-29 09:00:00,-0.9308891624256384,10.366174617909325,9,6,8,0.48124992047675463
2021-08-29 10:00:00,14049.730921495024,PJM_Load,2021-08-29 10:00:00,-0.2575466266008637,9.538793069865877,10,6,8,0.4363771796985487
2021-08-29 11:00:00,11767.152265846104,PJM_Load,2021-08-29 11:00:00,-6.426450122028404,13.760249062788324,11,6,8,0.26384457340699063
2021-08-29 12:00:00,12038.289536886474,PJM_Load,2021-08-29 12:00:00,1.653449568143408,14.907798353636188,12,6,8,0.2843389471362834
2021-08-29 13:00:00,12330.630303669068,PJM_Load,2021-08-29 13:00:00,-3.5796576582309907,13.640214566548506,13,6,8,0.30643602330645126
2021-08-29 14:00:00,10750.184317828358,PJM_Load,2021-08-29 14:00:00,-10.824714706768594,14.896592209058984,14,6,8,0.18697531409263968
2021-08-29 15:00:00,10286.104622960527,PJM_Load,2021-08-29 15:00:00,-2.351859200617459,14.88653029869379,15,6,8,0.15189705771607032
2021-08-29 16:00:00,10548.953943550585,PJM_Load,2021-08-29 16:00:00,-3.635832283765981,11.463590776728092,16,6,8,0.1717649725549022
2021-08-29 17:00:00,10087.051929317444,PJM_Load,2021-08-29 17:00:00,-7.213607342468179,14.475412576080732,17,6,8,0.13685131988854615
2021-08-29 18:00:00,10329.066051957969,PJM_Load,2021-08-29 18:00:00,-0.055584501675812,6.507066974313915,18,6,8,0.1551443707042096
2021-08-29 19:00:00,10970.465696037549,PJM_Load,2021-08-29 19:00:00,-3.4901256887243983,8.997939148982415,19,6,8,0.20362565830131418
2021-08-29 20:00:00,10517.884324861072,PJM_Load,2021-08-29 20:00:00,4.448498596912012,10.438332107673654,20,6,8,0.16941652235989113
2021-08-29 21:00:00,11263.672702480428,PJM_Load,2021-08-29 21:00:00,-3.636677075426765,10.674346449637785,21,6,8,0.22578821067572685
2021-08-29 22:00:00,12072.946019388844,PJM_Load,2021-08-29 22:00:00,-6.14926424858961,10.146484431782582,22,6,8,0.2869585165588897
2021-08-29 23:00:00,11282.422304072728,PJM_Load,2021-08-29 23:00:00,-4.612491493551195,13.754929426450676,23,6,8,0.22720543133607174
2021-08-30 00:00:00,12156.845084090704,PJM_Load,2021-08-30 00:00:00,-5.3913252402511205,7.148861247564651,0,0,8,0.2933001706625117
2021-08-30 01:00:00,12926.056074125465,PJM_Load,2021-08-30 01:00:00,-1.142654917878331,10.31685812789232,1,0,8,0.3514422971431772
2021-08-30 02:00:00,13556.048288220138,PJM_Load,2021-08-30 02:00:00,-4.515056629541732,13.226921645976422,2,0,8,0.3990613346611822
2021-08-30 03:00:00,14096.053296493345,PJM_Load,2021-08-30 03:00:00,-0.7690344205060597,8.942512212037073,3,0,8,0.4398785355306014
2021-08-30 04:00:00,14225.311814562445,PJM_Load,2021-08-30 04:00:00,-2.084694672849732,12.754545625342598,4,0,8,0.44964876139013743
2021-08-30 05:00:00,13567.639773021172,PJM_Load,2021-08-30 05:00:00,4.350515321701492,14.56513544360683,5,0,8,0.39993749683792124
2021-08-30 06:00:00,14757.514482161663,PJM_Load,2021-08-30 06:00:00,1.785154945702681,14.869072360175691,6,0,8,0.4898762090134521
2021-08-30 07:00:00,15042.82918797081,PJM_Load,2021-08-30 07:00:00,-2.291531308045536,11.750585823364544,7,0,8,0.5114422083645529
2021-08-30 08:00:00,14129.630322302546,PJM_Load,2021-08-30 08:00:00,-3.839710701208471,11.38370211163046,8,0,8,0.4424165123753614
2021-08-30 09:00:00,12912.769315433368,PJM_Load,2021-08-30 09:00:00,-4.428617165605632,6.616301532156912,9,0,8,0.35043799479388416
2021-08-30 10:00:00,12354.77392919256,PJM_Load,2021-08-30 10:00:00,-1.5060064784244205,13.60305758717876,10,0,8,0.3082609604785337
2021-08-30 11:00:00,13259.864986942488,PJM_Load,2021-08-30 11:00:00,1.0002152128072588,6.699253201706736,11,0,8,0.37667381395822397
2021-08-30 12:00:00,12801.21753863354,PJM_Load,2021-08-30 12:00:00,-0.299962349168271,6.872512390330399,12,0,8,0.34200616321598964
2021-08-30 13:00:00,12376.115483750407,PJM_Load,2021-08-30 13:00:00,-3.648908524112672,12.940223680078194,13,0,8,0.3098740983307896
2021-08-30 14:00:00,12057.18901898815,PJM_Load,2021-08-30 14:00:00,-6.288403155036376,14.943937834547224,14,0,8,0.28576749677092284
2021-08-30 15:00:00,11390.701038399722,PJM_Load,2021-08-30 15:00:00,-0.738891712905319,6.024449874718436,15,0,8,0.23538986440835785
2021-08-30 16:00:00,10369.449157238196,PJM_Load,2021-08-30 16:00:00,-5.911516279987693,7.08568323453524,16,0,8,0.1581967966904516
2021-08-30 17:00:00,10878.442388925876,PJM_Load,2021-08-30 17:00:00,-3.0921083886357867,7.390077043973346,17,0,8,0.19666991945908285
2021-08-30 18:00:00,9791.879829353637,PJM_Load,2021-08-30 18:00:00,-0.6057920768769525,13.376674859260069,18,0,8,0.11454023256400891
2021-08-30 19:00:00,10682.8287392547,PJM_Load,2021-08-30 19:00:00,-0.8545201995639795,13.208786040413324,19,0,8,0.1818841276440022
2021-08-30 20:00:00,11075.9008107701,PJM_Load,2021-08-30 20:00:00,2.3682954571453614,6.4387593637635305,20,0,8,0.21159515152970199
2021-08-30 21:00:00,10927.780486532787,PJM_Load,2021-08-30 21:00:00,-1.0044399517093834,10.222301594726831,21,0,8,0.20039922383530717
2021-08-30 22:00:00,11504.897312776162,PJM_Load,2021-08-30 22:00:00,-1.3974880745634388,11.598158967296875,22,0,8,0.24402158485233605
2021-08-30 23:00:00,13263.563058641172,PJM_Load,2021-08-30 23:00:00,1.0711655598200256,12.750189289026146,23,0,8,0.3769533390238107
2021-08-31 00:00:00,11484.257537854724,PJM_Load,2021-08-31 00:00:00,-0.8888762974077364,8.314287969889422,0,1,8,0.24246149221252544
2021-08-31 01:00:00,13078.948718464051,PJM_Load,2021-08-31 01:00:00,-2.690100830890432,6.070581954960103,1,1,8,0.36299894880346584
2021-08-31 02:00:00,13501.871879690234,PJM_Load,2021-08-31 02:00:00,-2.7658160278065798,9.25864486604339,2,1,8,0.3949663182900931
2021-08-31 03:00:00,12903.358458528124,PJM_Load,2021-08-31 03:00:00,-4.070650034943043,9.000111923094597,3,1,8,0.34972665910112266
2021-08-31 04:00:00,14247.069490135553,PJM_Load,2021-08-31 04:00:00,-3.720176066867952,13.607439437381736,4,1,8,0.4512933524600593
2021-08-31 05:00:00,13669.810547920066,PJM_Load,2021-08-31 05:00:00,-2.3382578051046115,10.933343164269267,5,1,8,0.4076602493645467
2021-08-31 06:00:00,15324.185639127243,PJM_Load,2021-08-31 06:00:00,-2.19476043116284,14.24283694666,6,1,8,0.5327090162770989
2021-08-31 07:00:00,14560.76395335881,PJM_Load,2021-08-31 07:00:00,-3.996215003597436,13.938216415968196,7,1,8,0.4750044842474339
2021-08-31 08:00:00,13634.47084512865,PJM_Load,2021-08-31 08:00:00,-8.70661415463475,9.022915325744709,8,1,8,0.4049890375694647
2021-08-31 09:00:00,13395.617563171443,PJM_Load,2021-08-31 09:00:00,-5.721386069043732,6.895745132397373,9,1,8,0.38693490429551014
2021-08-31 10:00:00,13903.379399081206,PJM_Load,2021-08-31 10:00:00,1.3747774741086811,12.089107941690465,10,1,8,0.42531494991106533
2021-08-31 11:00:00,13459.91454405643,PJM_Load,2021-08-31 11:00:00,1.1664827843384549,9.50996362379634,11,1,8,0.39179490141381823
2021-08-31 12:00:00,12499.902864276386,PJM_Load,2021-08-31 12:00:00,-2.8727356829002373,9.274245511082832,12,1,8,0.3192307789145219
2021-08-31 13:00:00,11578.164739746391,PJM_Load,2021-08-31 13:00:00,-9.734581410010934,7.130954351614859,13,1,8,0.24955962845936186
2021-08-31 14:00:00,10984.287395194897,PJM_Load,2021-08-31 14:00:00,-3.454040149029061,13.45077614676917,14,1,8,0.20467039503934226
2021-08-31 15:00:00,10489.911142103503,PJM_Load,2021-08-31 15:00:00,-2.601584124384909,6.307892442551674,15,1,8,0.16730212156345448
2021-08-31 16:00:00,10087.851616678734,PJM_Load,2021-08-31 16:00:00,-2.784352996370709,13.291635325811026,16,1,8,0.1369117656236013
2021-08-31 17:00:00,10842.447343343674,PJM_Load,2021-08-31 17:00:00,0.4726133361355287,14.33632816546654,17,1,8,0.19394917245984522
2021-08-31 18:00:00,10975.90256825617,PJM_Load,2021-08-31 18:00:00,-8.674702675912421,11.033191673473452,18,1,8,0.20403661357404113
2021-08-31 19:00:00,10142.37484806097,PJM_Load,2021-08-31 19:00:00,-7.504464411309772,9.6220766091863,19,1,8,0.14103299719235107
2021-08-31 20:00:00,10158.868160200322,PJM_Load,2021-08-31 20:00:00,0.0627822175690466,11.77020761348068,20,1,8,0.14227967236069206
2021-08-31 21:00:00,11092.35710609877,PJM_Load,2021-08-31 21:00:00,1.835587238730282,14.211594764535889,21,1,8,0.21283902871918348
2021-08-31 22:00:00,11253.185104502458,PJM_Load,2021-08-31 22:00:00,-3.617701279354828,12.917234425513454,22,1,8,0.2249954876699285
2021-08-31 23:00:00,13198.482913977929,PJM_Load,2021-08-31 23:00:00,-1.6249499576330546,5.17528176004511,23,1,8,0.37203414513369304
2021-09-01 00:00:00,12509.14148366634,PJM_Load,2021-09-01 00:00:00,-4.182189819066608,13.957955718760996,0,2,9,0.31992909574051154
2021-09-01 01:00:00,13233.112422522916,PJM_Load,2021-09-01 01:00:00,-1.7506208778516257,5.584219159163474,1,2,9,0.37465167568365954
2021-09-01 02:00:00,13300.96097637215,PJM_Load,2021-09-01 02:00:00,-2.8457538596187333,12.28083015784354,2,2,9,0.3797801245104946
2021-09-01 03:00:00,13836.972698646254,PJM_Load,2021-09-01 03:00:00,-5.902364845212196,5.725646387111176,3,2,9,0.420295486037209
2021-09-01 04:00:00,13190.562482946272,PJM_Load,2021-09-01 04:00:00,1.344314469001362,10.681213373715282,4,2,9,0.3714354658262079
2021-09-01 05:00:00,14587.834881575587,PJM_Load,2021-09-01 05:00:00,-2.777214348218585,12.646511117387933,5,2,9,0.4770506865933699
2021-09-01 06:00:00,14040.047667727891,PJM_Load,2021-09-01 06:00:00,-4.744894377022976,9.087369791350437,6,2,9,0.43564525442373236
2021-09-01 07:00:00,15338.864225945155,PJM_Load,2021-09-01 07:00:00,-4.218766123781611,6.758249763732568,7,2,9,0.5338185223324998
2021-09-01 08:00:00,14296.862032891117,PJM_Load,2021-09-01 08:00:00,-4.344137628068468,10.72036178873849,8,2,9,0.45505700684902894
2021-09-01 09:00:00,14589.03702455678,PJM_Load,2021-09-01 09:00:00,-4.124788940461819,10.818200226083585,9,2,9,0.4771415526238425
2021-09-01 10:00:00,12917.356155264912,PJM_Load,2021-09-01 10:00:00,-0.2233056620991038,9.30122534627334,10,2,9,0.3507846989167934
2021-09-01 11:00:00,14174.94449404546,PJM_Load,2021-09-01 11:00:00,-2.682879613933887,12.01503562985332,11,2,9,0.4458416614423606
2021-09-01 12:00:00,12796.220298733808,PJM_Load,2021-09-01 12:00:00,1.4351934577832868,7.464914468372643,12,2,9,0.3416284383029702
2021-09-01 13:00:00,11670.976947455996,PJM_Load,2021-09-01 13:00:00,-5.559974390482839,14.74292494695302,13,2,9,0.25657499770071635
2021-09-01 14:00:00,11925.859611289216,PJM_Load,2021-09-01 14:00:00,-2.9396098820962933,6.586236465085401,14,2,9,0.2758407391816724
2021-09-01 15:00:00,11990.587908201394,PJM_Load,2021-09-01 15:00:00,-3.137217477738629,5.2057376225022844,15,2,9,0.28073333805857603
2021-09-01 16:00:00,10868.267528177084,PJM_Load,2021-09-01 16:00:00,2.59907438645912,7.637312555176513,16,2,9,0.19590083523090163
2021-09-01 17:00:00,9501.282386163442,PJM_Load,2021-09-01 17:00:00,-11.79120916475312,14.01712582716256,17,2,9,0.09257492848513871
2021-09-01 18:00:00,9770.3569317889,PJM_Load,2021-09-01 18:00:00,-7.055965221763037,13.827832764781554,18,2,9,0.11291338759084646
2021-09-01 19:00:00,11016.349018376008,PJM_Load,2021-09-01 19:00:00,-3.1584487368262315,10.392238178397966,19,2,9,0.20709382758817696
2021-09-01 20:00:00,10341.919660846086,PJM_Load,2021-09-01 20:00:00,-2.9388075646562086,13.209537494179632,20,2,9,0.15611593268575663
2021-09-01 21:00:00,10418.850321096012,PJM_Load,2021-09-01 21:00:00,1.4316336686441389,9.285046789288778,21,2,9,0.16193086803696655
2021-09-01 22:00:00,12295.36428615692,PJM_Load,2021-09-01 22:00:00,-0.3810281549885324,13.945227664834912,22,2,9,0.30377038113905586
2021-09-01 23:00:00,10897.664546289408,PJM_Load,2021-09-01 23:00:00,-4.913579485881272,5.0747037031811,23,2,9,0.19812285905451332
2021-09-02 00:00:00,12952.469110488611,PJM_Load,2021-09-02 00:00:00,-4.770635234203469,14.41117923838268,0,3,9,0.35343877160968884
2021-09-02 01:00:00,12611.194573168312,PJM_Load,2021-09-02 01:00:00,-0.1632057963988531,12.31747065008051,1,3,9,0.3276429528154061
2021-09-02 02:00:00,13884.586814179602,PJM_Load,2021-09-02 02:00:00,-4.845618751252507,9.09439917190574,2,3,9,0.423894480283872
2021-09-02 03:00:00,14305.79386036,PJM_Load,2021-09-02 03:00:00,0.4111868212383438,10.590008896464552,3,3,9,0.4557321342836691
2021-09-02 04:00:00,14378.059894697271,PJM_Load,2021-09-02 04:00:00,-0.3065509371290877,8.821277082209575,4,3,9,0.4611944859181718
2021-09-02 05:00:00,14129.875813687288,PJM_Load,2021-09-02 05:00:00,-3.8807086141330185,10.729473286770446,5,3,9,0.4424350682609719
2021-09-02 06:00:00,14544.622109911055,PJM_Load,2021-09-02 06:00:00,-8.47891183641601,5.342880475048969,6,3,9,0.4737843754404496
2021-09-02 07:00:00,13143.973833194934,PJM_Load,2021-09-02 07:00:00,-5.5840666212368095,6.940044847165725,7,3,9,0.36791398316215584
2021-09-02 08:00:00,13451.008567349369,PJM_Load,2021-09-02 08:00:00,-4.158805354827659,5.221962736091751,8,3,9,0.3911217279531629
2021-09-02 09:00:00,14230.38311905418,PJM_Load,2021-09-02 09:00:00,-5.213980536124315,13.15570510054983,9,3,9,0.4500320846018444
2021-09-02 10:00:00,12764.359642766534,PJM_Load,2021-09-02 10:00:00,-5.3758730497333485,13.183954789593267,10,3,9,0.33922019620424193
2021-09-02 11:00:00,13181.23573929734,PJM_Load,2021-09-02 11:00:00,-3.661384722801264,9.999928710994322,11,3,9,0.3707304879775888
2021-09-02 12:00:00,11895.577660994224,PJM_Load,2021-09-02 12:00:00,-5.496894543415811,7.170853354454485,12,3,9,0.2735518262475851
2021-09-02 13:00:00,12262.528652399047,PJM_Load,2021-09-02 13:00:00,-2.874502530093482,10.900089393007717,13,3,9,0.30128844367878005
2021-09-02 14:00:00,11498.344737114354,PJM_Load,2021-09-02 14:00:00,-6.262547086694243,7.7283970529712605,14,3,9,0.2435262972292539
2021-09-02 15:00:00,11173.396909530844,PJM_Load,2021-09-02 15:00:00,-0.6670483354893495,10.133918339328696,15,3,9,0.21896456067616055
2021-09-02 16:00:00,10076.554558846225,PJM_Load,2021-09-02 16:00:00,-0.8049145021612967,7.414469566112803,16,3,9,0.13605785821215433
2021-09-02 17:00:00,9915.96056622691,PJM_Load,2021-09-02 17:00:00,-4.943205036172806,11.471167219297016,17,3,9,0.1239190869882989
2021-09-02 18:00:00,9484.00846637666,PJM_Load,2021-09-02 18:00:00,-0.8081517925492401,13.166939730340957,18,3,9,0.09126924975450246
2021-09-02 19:00:00,9266.104621586364,PJM_Load,2021-09-02 19:00:00,-0.7239699637516805,12.47264818798357,19,3,9,0.0747986154700806
2021-09-02 20:00:00,10131.305811565577,PJM_Load,2021-09-02 20:00:00,-4.659545486109744,11.494604156550707,20,3,9,0.14019632516312652
2021-09-02 21:00:00,10708.36970827476,PJM_Load,2021-09-02 21:00:00,-9.927644641613409,12.838638556688554,21,3,9,0.18381468541091084
2021-09-02 22:00:00,11713.563394517125,PJM_Load,2021-09-02 22:00:00,0.9279070003870372,13.717628164262011,22,3,9,0.2597939670387368
2021-09-02 23:00:00,12198.75189421438,PJM_Load,2021-09-02 23:00:00,-1.2443137498455887,6.026914127088134,23,3,9,0.2964677684818069
2021-09-03 00:00:00,12180.140070722826,PJM_Load,2021-09-03 00:00:00,-2.0998625769100587,5.70340158918336,0,4,9,0.29506096201452947
2021-09-03 01:00:00,12765.108054581277,PJM_Load,2021-09-03 01:00:00,-3.822803945026898,8.090077173663168,1,4,9,0.3392767661895335
2021-09-03 02:00:00,13813.622037337762,PJM_Load,2021-09-03 02:00:00,-5.163191932117801,14.499465658170308,2,4,9,0.4185304864196864
2021-09-03 03:00:00,13488.248310131878,PJM_Load,2021-09-03 03:00:00,-4.794605692696643,6.042243019251813,3,4,9,0.3939365575162068
2021-09-03 04:00:00,13427.551454245722,PJM_Load,2021-09-03 04:00:00,-5.308621071231551,5.361177662651389,4,4,9,0.3893486819948859
2021-09-03 05:00:00,14120.22883242577,PJM_Load,2021-09-03 05:00:00,-1.728882988655912,6.004472322892955,5,4,9,0.44170588470544536
